Country,Year,Literacy Rate (%),Life Expectancy (years),Healthcare Spending (% GDP),School Enrollment (%),Gender Equality Index,GDP per Capita (USD)
Country A,2014,79.21598658813545,65.9955161066386,8.461261525661536,79.44094247431791,0.4276701361480337,21022.089628987025
Country C,2016,75.42637158867862,61.83281209279865,5.788465182719966,94.11605143544824,0.6400331223142022,11472.998102330606
Country B,2013,65.92259834029022,58.05512024799398,7.654802045396792,92.79954173182708,0.7578499475234679,26934.36874057841
Country A,2019,86.54640179665166,76.86799035154111,11.828080860699092,92.96898314875278,0.6547786060488568,20552.888155631503
Country A,2004,64.38592172450147,60.41695050025674,12.456352721723555,99.9312420400572,0.4030161087646751,7125.073901517257
Country A,2011,86.85317588220876,57.089448097788924,6.198651298495213,74.21552715419243,0.6778076498601866,2136.405235393419
Country D,2015,53.5050740133721,67.8086333648943,12.785664399339336,81.66517699368084,0.6905776523763848,37456.20445576919
Country A,2015,93.22706707910419,56.187128854340614,8.705591582170781,88.92436499975247,0.6164916611846446,46710.11484947951
Country D,2020,74.97832316879663,83.9499417502866,11.793826689350034,87.7142641733063,0.7264352916582413,22583.251445419395
Country E,2006,71.9254008349485,73.81878902724519,11.715077892969441,93.41899253818642,0.4809165064696004,4204.946790163843
Country C,2003,80.55117057709623,59.58090431339682,12.935927210776393,71.4072874523763,0.5635915450260854,37291.51235661399
Country A,2000,81.20960364481353,60.17362259345383,11.971827803090463,91.15153506322844,0.7230344076655496,43486.52634419294
Country E,2004,56.60175884449978,72.09485440818537,5.388683566725002,92.1317186986702,0.6414759213372373,16859.001221717175
Country A,2022,87.81167949081066,65.6969727201338,10.194811108895482,71.83303347854044,0.7977460991790852,11878.748372673985
Country E,2009,63.79641489750315,78.22800232563141,6.661811734709718,86.16047071695591,0.4277057331855162,17515.77336139014
Country A,2021,95.2480940084957,71.3741945685675,14.699645374926902,77.34978113467238,0.4977244514959068,45507.44730789065
Country C,2004,90.89253317074161,68.00001626574824,7.558345385110979,94.0488178411399,0.4796501409954004,21480.095288343626
Country A,2003,67.31330207673743,83.88940744195816,9.201073512692233,71.48840818581263,0.7905568898956504,33053.7385774032
Country D,2001,90.38696466003572,66.72187168629067,6.967021517734374,74.38492441887895,0.747705062418306,4643.399764868998
Country A,2019,67.81952496499521,67.0183277139203,6.345891338179632,73.13361313869618,0.45324941766544,14795.406515587232
Country B,2009,55.04738408180203,74.97317263182367,11.009296006037102,71.95653116354752,0.5415215624085451,12173.267989406786
Country D,2018,98.0944119362854,79.28435752366505,9.931796487415205,88.00220989052113,0.4210388818467544,4068.587822418118
Country E,2000,82.630100760772,73.78644972575636,8.746597341030412,96.05640767684606,0.653026927473324,6910.008147164838
Country A,2023,72.80497633312959,75.95830666163286,5.854190221515253,85.32919373993613,0.5324778847129006,21413.612709292705
Country A,2004,69.88866757655198,66.18794705699834,12.35959364668568,76.3174456574255,0.5030257067953374,28342.23761367445
Country A,2012,66.2352667129132,69.38490509434779,5.058562978984189,80.31388805475915,0.6092468792763901,16284.02334793315
Country B,2003,99.07237977145647,60.9110525940389,9.576615883293183,80.81098666210163,0.7182206295793665,21555.58207039074
Country C,2015,56.73736325654537,75.40739472095571,11.325719807953341,83.54906192992888,0.5615670435367353,38215.13656256129
Country C,2023,65.74025294602842,61.64355821280128,9.307108356093469,82.61615097849767,0.7029795564763941,13112.154650962775
Country D,2015,74.27488201413317,55.037703861814336,6.262089839111942,90.13453757172628,0.5784529033351319,2671.9968494978884
Country D,2022,73.89997725271557,83.01286359420254,12.78249886185035,80.1973651310953,0.4858088188223608,13592.452071471329
Country B,2001,73.56832422039217,64.18045723643661,8.239439523036218,89.88896178435658,0.5784823211986364,46148.66453222366
Country B,2016,58.78919079151909,60.89896127398007,6.347555511819331,86.40320352985194,0.6152218043271047,1883.2364240748748
Country B,2019,57.24662635547503,63.04440192897328,10.502658147464038,71.45526541152981,0.5846317496153393,7318.042827707804
Country E,2023,62.73837931643101,64.91343092855942,5.191715575640153,97.59016252649383,0.5097297147913623,4188.949909654461
Country B,2011,95.7263076901028,69.2363927934452,8.240636907449446,75.33872180724262,0.4740408758884178,19469.420789146356
Country B,2017,55.652648391725506,57.080550130557896,12.50642369593401,83.54586567817557,0.778780879160294,32739.645845203533
Country B,2002,87.87125516866624,56.58019468616352,14.127113293641745,98.427916036851,0.5189945004412586,45606.86399595256
Country B,2000,87.87741965666856,63.78732296614218,10.91727459440488,77.41999604305624,0.682147844899684,39909.267498243884
Country C,2000,90.48852019486311,63.87298393591287,7.176115853972819,70.66493645619582,0.5362777563144744,13284.58974143539
Country A,2018,94.33077444946778,58.52938683442705,7.200001507141465,84.70149474782237,0.7878572100545588,32107.15720078279
Country A,2010,63.15180887694652,67.14374782961603,11.038716642123973,76.7179358812064,0.7953115065142425,33528.38655884782
Country C,2004,61.22797346344482,63.52086004608347,9.067617068387296,87.46082569613891,0.7300385386961091,5435.111131617662
Country B,2011,73.275283326374,55.7816665838521,6.772642987759036,94.51324338030312,0.6325894126688278,21929.57802783986
Country E,2002,63.254458437601805,81.57162341263333,12.873970396737205,85.3365974693383,0.6168269291837256,16251.246922079603
Country E,2000,86.71549944915537,81.58057054130771,7.002430365012305,89.35088034650224,0.5315845614327535,8698.582723243631
Country D,2000,81.79697883707168,61.27546758740422,8.216408346483986,89.98457187482224,0.44881142424118675,3874.910897004277
Country A,2007,93.74938440263257,59.886166844930436,5.614294387781042,94.61603489815207,0.4316244543024336,2329.6528807814643
Country D,2009,54.136915174353575,71.41878293040945,12.013721131026621,90.63780426935239,0.5861790028558691,43077.70381628263
Country B,2010,95.75416666790375,73.92260508944292,7.752779276021472,99.28516455374745,0.7915154875996946,17201.480192379648
Country D,2011,64.66743133350448,83.72627672341218,7.328669623483411,83.68633759268101,0.498751164573465,25160.63485521475
Country B,2012,74.5347172963492,66.32045369919437,8.033582860222534,71.50775120581046,0.56438096525005,15289.983056206107
Country D,2011,71.93057179698218,73.54601028593675,13.74130532972708,81.82080710446746,0.6565678052336964,9126.93729337586
Country C,2013,88.01558255522119,81.34543137412929,10.180185704728308,95.19634127959687,0.5404255292033693,13803.716465557549
Country B,2001,71.01666547159212,68.4986135734255,6.578847298671966,73.99202960114008,0.4014519000238848,9329.3186761752
Country E,2018,97.17765728247048,58.67037253471978,12.744808872846786,92.0781955774119,0.5584868538880596,38135.999534568895
Country B,2017,95.12669413192877,66.32341857489922,7.084532456294853,86.06984374876386,0.7218565749873316,45468.17192324644
Country E,2002,93.60805759847533,59.09700780109901,9.124761481895735,97.01998291229161,0.7775839847538195,22290.58033089188
Country E,2022,53.562916632411394,55.49918392605851,10.680758192478617,91.93569000154604,0.5100363184105119,41323.29191290037
Country D,2016,92.71290307769698,77.54659169047079,10.844429147297099,89.81572331698159,0.7686582568741012,21863.558585949842
Country A,2007,89.08177227216052,62.152711014860664,5.690321165072714,96.60633787895,0.746859421385863,22892.30820730146
Country A,2009,55.17564735030655,55.060211375169224,13.368044917030428,97.24659781879254,0.5626895371195607,24770.667988254994
Country A,2001,55.37071627181109,81.17297072605436,9.794307599378621,81.54750113305917,0.4018711264781353,41191.57976436107
Country E,2018,55.058190575877056,68.31366515472718,14.892606997178927,97.83541935532159,0.7379503712227429,46879.91070997646
Country A,2008,50.56662966022438,62.16579638899675,12.174424079475923,71.64094005588453,0.5147090123008398,37477.71247064678
Country B,2006,77.43171525972917,62.88369917066258,14.925689042839181,92.8769988366054,0.7023546295906831,44533.72193965553
Country B,2003,98.66971457180216,62.216136799151506,9.534752480651095,80.0959282634705,0.6286058210612908,32493.557878230728
Country B,2020,71.93423514498969,60.836684835678156,6.40781407240678,84.62190836697133,0.48866580867311543,42123.61110717886
Country E,2017,77.03787509436782,80.2367867372289,12.27309377029647,95.07249658042369,0.659284676395619,28284.360106139666
Country E,2012,98.39848983849777,60.109949031096086,12.777602824831163,89.11116171597443,0.7059360929975911,38862.58468639117
Country A,2010,62.759111438711535,71.85564051638195,13.528352678824957,83.72473073600287,0.5897780630828123,35557.324666159344
Country D,2023,92.92351262991315,57.31960734016562,8.014490256063107,74.91799728349693,0.6991641109893993,37713.8398636543
Country E,2003,77.3195233605868,83.48564128535801,10.10683984115327,98.17794386531335,0.5619887352005477,12484.456068954154
Country C,2020,78.47382573315053,73.09941713337766,13.57505573360398,79.9743242962393,0.7921006288213184,8533.799372103374
Country B,2003,67.15869286036417,82.0945753360688,13.64736236611899,73.03484570880426,0.4959234022049856,32998.44664383929
Country B,2009,78.07921804834541,66.93633338426486,5.256838430561409,86.92440241489352,0.7111418849786593,24661.475203646776
Country A,2004,53.6571254739142,79.32016170287234,11.709167840534915,82.18839373634371,0.6998408228230182,38468.34303626962
Country D,2008,88.23217863070562,80.60963438347933,11.016873495707818,87.71533481311917,0.6117771610382685,8178.71222688373
Country B,2023,64.23438807721358,76.0884787353601,5.8333777736120584,77.00589887102896,0.5401353043692505,47436.938307409924
Country E,2002,94.38041647469774,57.78842399361119,14.301360795119596,81.36186595281161,0.5783039712190825,35497.81877914122
Country D,2016,68.39253473037292,55.48240259217718,9.453722938425706,99.17525121149134,0.6517949712362752,2126.4634550333894
Country B,2002,57.14120552434413,60.056790161686656,11.742577101274053,98.09608627111992,0.6121398534301306,29250.158739105755
Country A,2015,84.79407871842425,58.54290270900035,13.827977955031157,95.9314523144518,0.7046160641188569,16318.378958925336
Country A,2003,58.228907235675145,76.75412992599531,6.30121070863885,93.37362587227172,0.5442727219040933,14459.128696563203
Country A,2017,87.68402577714951,71.71020462068029,13.55843143504734,74.69679324604012,0.4428980139909413,45206.069094415216
Country E,2016,98.40561182030584,70.77852593636817,12.243056297311568,84.00791769829311,0.6022381008020926,41961.482023501296
Country A,2006,88.97764343976309,62.586019009844215,13.395923219571594,91.83708357632995,0.5036047023260278,1468.126588762764
Country C,2023,51.12246242156623,59.63822610211125,9.948357051738705,77.85302697543939,0.6466552324882247,9901.899101841569
Country E,2022,79.99428940263874,61.19643909306688,5.3348485353774455,70.99222639471417,0.608129166161599,36257.060055112364
Country C,2004,84.77053354848621,67.0083102224344,11.70515843710632,82.5429669797263,0.711499426599642,42561.34080814762
Country A,2011,91.27291628981426,77.20429620282859,8.745324284201747,82.7542418922406,0.6300908889469744,36162.58499556545
Country D,2016,52.80011544695001,62.6354984960941,9.024158343628837,71.9530077226688,0.5723038164887972,26739.89989055163
Country E,2022,74.00539139761432,75.9583900377616,9.412622015063807,79.61846737418483,0.44794239952902287,49244.28123246041
Country C,2012,76.76854363191971,69.7453546121453,9.929096357818176,97.51900179362372,0.44805654704143955,40066.70209016515
Country E,2022,58.456243132208904,81.56322545532379,11.619342325659368,77.50890421112845,0.6561404049096518,23928.487495945905
Country C,2002,66.12249048553248,61.987436826671,12.267756762518744,87.07479451753903,0.7523013196439634,29590.34781880592
Country E,2008,72.01108631280826,68.52570047852826,12.768422863616253,84.63645940890144,0.5659150581229,3196.1315148888975
Country B,2016,91.66048439789007,57.899943014970134,11.716061911014716,95.8637734337294,0.6123156937768841,48272.031669545984
Country C,2016,96.47037830351034,65.05459427866961,13.034794199207436,89.606507312436,0.6364850093932344,18774.198737450533
Country C,2019,81.42114144588365,70.20641332096609,6.221492078906011,74.7528848441562,0.5909190527456029,33414.43236266129
Country E,2015,69.74725930107311,76.98220643007377,13.368176661978396,74.28606180530672,0.423825446136174,33680.561054548016
Country D,2021,62.701550889949296,60.942313601758954,8.872790871594601,86.72461682578967,0.6356557266406309,3790.159603578007
Country B,2012,99.10675922180752,61.54276385219398,10.287766757639803,71.39399087067387,0.4548409789415836,14026.790839514622
Country C,2018,99.15099990381792,73.94733521563148,9.33779400494886,81.80592837968302,0.622321603674418,33153.410579766554
Country A,2016,96.24884741175174,66.47373350362935,9.757172044082054,81.97033237454497,0.7101509133037777,45695.71830244723
Country A,2003,89.28345749389096,69.46284601697043,7.854276851244734,75.88999363629011,0.40217921108991556,39153.0187021441
Country E,2011,66.28897718728092,80.08404606336222,6.699509107996727,79.0303662801087,0.5721905264777424,29426.78275807035
Country D,2008,90.85002417488153,69.97249903193575,6.0489473304327195,79.89844724202891,0.6982761172459349,12391.74600998092
Country B,2018,70.43965086355863,74.57498141827513,9.513988390680675,70.3527579745839,0.611414482532403,47493.2846952325
Country C,2011,66.33865490775226,74.70325124979917,6.252609965519387,94.17674210682866,0.4941227239097369,20779.750706553816
Country A,2008,87.24326792331398,79.10835828868055,7.4498847254794045,98.72338747644051,0.6790269645558227,8345.345492371904
Country C,2006,53.98269638102114,74.14418465473072,6.336158856261651,78.67799572506996,0.713388946709557,2060.304391403615
Country A,2013,52.42813616478308,56.94429476961587,6.091212315752898,73.35956672957597,0.5450100939745641,47557.39687520386
Country E,2019,72.39768485905928,65.2651894806052,13.824611478477513,98.6065642955501,0.5189602604667949,39117.85400268376
Country E,2018,72.2819400411081,84.6794855052763,11.740259530086842,92.21653063476859,0.618055258654145,11602.831648796653
Country C,2014,94.78220765319175,60.89530866423756,14.237591118689178,96.73427284742289,0.5461692176421044,7947.073023129373
Country E,2015,56.30765481439084,72.60187235244067,11.44012158232911,80.82628454124786,0.7343747725205745,48014.41610163219
Country B,2020,56.16419637262064,80.28821919631784,13.439510240338473,84.52186827287515,0.7116200464156485,12798.782565772524
Country E,2004,57.37263002374506,72.59675682242062,10.552985892696398,97.90719118255677,0.5247551619037959,23634.91078970413
Country B,2002,51.48681306473013,66.16810774380032,9.626300506752248,83.78657341326239,0.5827914259683622,30931.822879336065
Country E,2011,53.58658689074542,57.40685688153117,10.28477401003397,90.1628588172774,0.7557951626617118,4056.6401684735265
Country C,2019,82.99349334145195,65.84994707608286,8.202254944767748,91.14396384429531,0.4589506514136808,17877.229028811114
Country B,2020,71.57921645587547,60.46202534722869,11.579723909937913,95.11341527681972,0.70169283662331,47238.3685048944
Country D,2003,88.18015335440069,83.8258844884594,13.9717490167068,99.25536973334003,0.5267215627366391,35317.03509623578
Country C,2020,99.629885929083,76.45095524674859,12.823534464877902,80.04697999299852,0.447790804279733,19021.476455007796
Country B,2022,82.95173405495007,77.48149463079586,9.620000107372853,77.4235254797087,0.4467915460778863,39794.779788094675
Country A,2015,52.52277853100619,68.07907798001135,14.539190858269809,72.3311784755626,0.5105149337042612,42022.153839079765
Country A,2006,55.22814323771708,58.29894484395118,14.854230941181097,95.69612570609769,0.6192318331743448,8437.188217287105
Country D,2012,94.05020424073538,63.00149458501963,9.931006097302003,78.78039615701887,0.7631559616888458,29743.127047852777
Country A,2020,76.37479722791308,62.79133312198991,13.646398413127812,71.48838386043127,0.5211979425548703,18970.975425196288
Country C,2009,91.24185796978699,69.60338052404632,5.047702561781248,95.9581141845744,0.47969112834460015,25836.290608720283
Country B,2006,92.8306168112463,68.82939360080071,5.666555917466734,85.29728283527322,0.5914619949238564,23984.08570704153
Country C,2013,96.38372707497595,68.00224652115521,5.223894089287779,95.14939613648943,0.4626515274997632,25687.37732562797
Country E,2004,97.49146027431829,69.87932400078223,12.731629973476213,86.6344587929674,0.5086763211723269,26575.45382994152
Country E,2002,77.74128982516531,84.61069245944425,5.797791114432349,79.41189246294002,0.7946525032907371,4393.564497004279
Country A,2022,67.0510086128017,63.9506089195865,5.1705054606417855,73.89344775165475,0.6232202301599272,9707.022932485901
Country D,2010,98.09324371739993,73.45807481030764,6.474187733552595,83.11484538311343,0.7135639070344371,28743.68104995229
Country D,2010,77.37032030006127,62.18523232120914,8.062947912985436,70.79647127780443,0.4847240456012496,46865.708356505755
Country E,2017,53.21263614773055,68.99818797778546,9.64700681897457,88.07378328528088,0.6080273552004797,37579.275935268386
Country D,2014,82.13882750299325,61.00147699439125,5.654032847161171,82.82993910138941,0.6042116078603564,12693.515011141271
Country D,2011,79.38423751975054,71.74576705899273,9.989822335509235,74.24570902424611,0.7250671386485571,18724.185950694926
Country A,2008,94.78964364473529,62.95035359451003,7.480614610446004,85.90703472438561,0.4086285617653789,17433.625163828758
Country C,2009,82.65935945789062,56.10366750156492,7.743714950976223,94.02732091482466,0.7441918784903355,38706.31708611477
Country C,2011,67.45262122307757,79.4581327441846,13.21902251647863,99.24400858540695,0.43183797346753616,48637.64486398422
Country B,2016,98.31128628529102,58.84765336361252,14.869235760523383,85.82075494252445,0.7666385381500663,18414.883626978793
Country C,2005,90.08097429910168,66.04116397350717,9.638640292616177,73.88652883129721,0.4571358201776483,1723.274099396374
Country C,2006,81.52088091906772,69.31532827333609,8.217706951544965,94.32118557233507,0.612895355926965,46907.240147594915
Country A,2013,64.64626017015614,67.97440001265782,14.314481761595687,90.87365766945912,0.4397563298989446,37908.17944576586
Country A,2012,68.67701481571478,76.76997291070028,10.004484464663165,98.61913742663025,0.5788765340818716,41883.42890037966
Country C,2007,83.49849620483283,72.90329787792834,12.303535711807214,86.0563899335199,0.5197115344099559,11225.357062086874
Country B,2009,53.599040923166086,63.86113548122458,9.137400309598839,80.71311745355044,0.5680380735190085,32637.20607520893
Country C,2008,62.834029582513175,56.5510899952201,7.025485776581595,98.88520361389774,0.6180133964651199,12402.726189761708
Country C,2017,85.6950466698299,78.02785354759529,11.548851125676258,86.1533374430862,0.5837754561796341,1569.2478069507424
Country E,2001,74.00092549223105,65.57581380035265,11.648426495367197,70.477170289247,0.4092651307194515,8696.255386298779
Country B,2004,70.1196782407215,81.69174222999908,9.601838500789507,84.21007038051103,0.7453812585797693,46217.54527160069
Country C,2004,57.572881120020725,66.85170320809752,7.699496350808364,70.0713409279716,0.43798177251064063,11550.668700930859
Country A,2005,72.09245172388663,76.52975818413123,13.318134920627488,92.13123439968875,0.7922509565702884,29671.96533261733
Country C,2018,88.53459853801169,83.18694109704037,7.7531812438557735,86.97835340676019,0.7405274412574235,48432.64800025981
Country D,2007,63.20064230359465,74.5345735190644,11.590239862667921,73.29403335971192,0.6245501012385787,4708.629877235149
Country E,2015,50.26992710918387,67.40466740192514,8.839856238926966,94.39033921740896,0.4980773103637955,40588.920050813664
Country E,2012,83.42524505754915,72.02197806357829,9.724806779377294,86.0931171164274,0.43449846254456104,30280.289110538328
Country E,2000,98.63133022162762,71.30335565625677,7.11402661500472,73.42181133048493,0.6687340576741005,16846.590874490088
Country B,2021,80.34132817942914,72.54460109960088,11.494799454793654,74.80032625776485,0.48060375737352923,18848.47311521906
Country E,2019,55.996092946356505,59.404599569240375,7.258258336191848,94.66311555612535,0.6932881135481146,2331.954693146609
Country C,2016,66.03665461723365,75.9552964720393,9.857140466076135,80.66460626395552,0.7330033114399842,13535.926615583652
Country B,2006,93.38208073601118,59.351298150075614,8.284593931464066,94.63288227546468,0.7955860507385817,21746.62671455504
Country D,2012,61.62840371284143,55.43850652952842,14.636057327846215,72.08510073813378,0.6016862170789864,36128.76490671009
Country A,2003,80.3847951748804,73.74340302052191,14.822210958935475,77.31577186882312,0.7898687885518603,14464.143638134223
Country E,2003,70.1335604126999,58.50740716526774,12.534913073380435,92.93747787175792,0.459727879642267,29435.194385370425
Country C,2005,60.39218607098245,78.1123491013382,14.839174948547724,89.251063627601,0.7344988014009942,36852.70309663724
Country B,2018,90.67034467823399,80.97897860502462,6.135506428077381,79.20473556979762,0.5439208020653902,35228.013434369255
Country C,2011,87.14156382328451,83.34210370851778,14.923246540134492,98.08079310698929,0.5459249019021059,29924.284188009104
Country E,2021,83.07955329796327,74.93430888719175,6.035559163708442,76.33198706349651,0.5074590022214902,29429.37648963577
Country A,2006,61.81682951343756,69.46044678676913,9.154517736790876,95.4933870828289,0.46936421133472545,36339.33437104687
Country B,2009,54.8928501358225,65.56843242117398,7.389475701544537,90.87231614685123,0.5768864616974455,17440.07634074359
Country C,2018,78.80796649129832,69.72775281958992,14.538459634051913,73.63351226384806,0.794914710233319,23060.530221032026
Country B,2006,77.68389167697167,60.71056685080941,11.357899347991415,86.65346882771502,0.5319628177402462,48342.17613414974
Country E,2002,59.41925046674365,65.45267943367278,10.971275338234417,97.89722742195869,0.5844327073699414,33761.49082357289
Country E,2012,52.812334715758624,76.53791574503494,14.974385048873266,88.56688146675852,0.4914017430713894,26474.717647794587
Country D,2012,54.0354227096993,61.52268913402639,11.12426103890754,85.86422195123275,0.534848068387942,29337.29205547779
Country D,2017,99.63854932563669,62.922014070209954,11.46159880936034,80.98969572058425,0.42205647267001783,6117.010519603559
Country E,2019,89.17919473714419,77.47984767123546,5.447742992967591,93.66364422070646,0.7824138250488379,30007.44903366304
Country B,2007,96.09937379825863,60.33507807481662,13.590506020335374,97.39177641650926,0.6039208827374969,41988.44945856682
Country C,2008,59.752736111818166,62.37662759420133,14.70089431742124,92.59950364429466,0.6931804612420516,26657.16876533873
Country C,2006,98.02842681617176,55.52642688467951,14.603111505236866,91.75748078631793,0.6053158104965313,9667.98999192376
Country B,2000,57.132717573658105,76.6015479860532,7.2110560953806875,75.7747110729485,0.7080787504197248,22962.2857094189
Country A,2002,75.45409142832355,73.53710696699301,7.259153439701591,95.01959025793167,0.6136361642985355,14623.164709689398
Country B,2012,91.4847842208532,75.83156357534624,8.660471252131781,71.22087565303197,0.6806178721041332,18627.300981097786
Country E,2016,67.49016772557897,61.4298328585994,8.10210070917567,92.7208442960791,0.6739203995150074,12025.440964457186
Country E,2023,71.24142665884503,75.62129172183614,8.056146473974955,76.32610103344663,0.6134251867297869,17361.653984288678
Country D,2000,56.40925551495489,72.8912985307977,11.052167171350913,84.61783809953468,0.492234840054151,41263.21764341918
Country C,2005,56.14609399994864,65.9836893766601,13.056080068369498,90.85701841094284,0.48473911076608145,38127.60206278276
Country D,2020,80.97841123893298,68.13477434903214,14.367681606746,92.77235239216053,0.7497220460405664,25036.41665656354
Country C,2005,83.77661843100284,72.03761509820225,5.678604785773324,96.64251823582427,0.4482746330429579,39342.58993629943
Country B,2011,88.86662570410967,69.7987652826267,7.7797847638411515,78.47776432884575,0.623696687688026,48802.694014906716
Country A,2012,77.83410263408769,74.25484197908114,7.5501377344295495,76.72960729085719,0.6010140095310684,20901.08082214019
Country C,2012,82.2879646130653,60.42938732817986,8.57439663573837,99.88738622124444,0.719360036344039,49019.37235847939
Country A,2014,50.675863584986004,71.22129864748591,9.24334263114571,76.22674506347467,0.4541570621494076,13049.40132839036
Country A,2020,58.1085363568594,68.50838448593622,8.891714717030217,89.9644224017906,0.6749192808583613,47772.35308951268
Country A,2015,99.24573830084523,68.83061482041995,14.521472093812,98.5823407424662,0.6423404549318305,43357.25563404392
Country B,2021,53.79967531579159,69.08146151747786,9.371290560843857,96.89667960939357,0.6804786066310884,10757.417013745382
Country A,2020,83.93941111301226,81.44415891466952,10.51592571084858,83.29790312281756,0.6484902738009999,18142.331647549145
Country A,2010,58.80413165158581,79.55882323409847,12.486332804859066,89.12745013341413,0.6250189541651077,35688.13318478665
Country E,2004,85.83592928838209,73.8870988351161,12.250847969865216,85.87288849130888,0.7705072994285472,10389.43307700289
Country E,2003,85.29952014809967,76.49460806807106,10.829645666945687,80.39966749351143,0.5394630274048833,29944.62014003073
Country C,2002,61.70995298940451,56.2840790820432,13.6083202349919,74.33266303174159,0.47387505388460566,27205.54932122608
Country E,2018,63.481719960960206,77.31975158139007,11.241813089408279,94.10182692028833,0.718162451593795,15301.83001640925
Country C,2019,82.7385356801044,69.58494065360946,13.747588473885994,72.71325063187209,0.4518765852753956,15726.13854648933
Country A,2017,69.50430193901067,64.53242693644383,8.027657505825037,88.28882144069325,0.6718890447451253,26299.105259396743
Country E,2014,59.72739848499556,59.19330897814429,6.320236769133356,87.83107517531968,0.6198240808584888,15692.620680083723
Country D,2008,86.58397993937409,57.25626371055975,13.195204565492691,80.04473015696449,0.40051334529175214,9832.480082739703
Country B,2016,57.70737621681671,56.3465705649017,8.825179079749095,74.06225672494675,0.4959448999908179,38894.57614999752
Country E,2013,92.78218320724733,59.85388524670722,11.510845716412401,93.98911381991769,0.5983615635721182,29506.318261412056
Country B,2014,75.73347620259138,55.90431384393225,12.373111964695934,83.85773236351966,0.5318859706376262,22444.165986814176
Country E,2000,55.285030193965035,76.97926727327562,8.26710475427249,91.75818674433857,0.5707567103757686,9881.131654186185
Country E,2020,84.70361667654922,62.45842357065219,10.05163388570039,70.49457406160006,0.640508015221093,30123.908410557917
Country D,2021,75.95815197872702,66.06221280796028,13.949265151395041,72.2350949283107,0.6923302092877649,31801.72289700297
Country A,2021,64.90287858974048,79.6814864144765,13.797932352384718,75.27543053582859,0.46048298207277116,24508.02543676037
Country C,2002,71.12696901119274,58.43972489573772,12.493570775127644,73.41514251664938,0.5131650096415316,19264.231221861413
Country E,2015,64.91688717937494,80.06782090708639,12.627395319435024,75.75120312885213,0.6545961935524934,43495.089872482684
Country E,2022,63.1512917871392,74.18621051650865,13.97684449081332,90.59464204768452,0.635376266310163,35535.68055464694
Country B,2010,58.18042104218561,65.26088543813809,12.363323872899162,71.40991217536563,0.6947392691602325,18452.40021847424
Country A,2011,68.1383566568738,58.53421639203053,8.395853593034953,71.13596836321152,0.6562039706113365,30061.432002726695
Country E,2009,62.54936031580354,57.74478092022738,6.2078267964001865,70.94956307450664,0.5320602120216976,12452.825623852092
Country E,2015,84.17172435269586,65.06543038237962,9.218840999747373,90.92947373822594,0.5996943320678702,1562.0283314574176
Country C,2007,84.19383705816531,59.210259181541375,5.873434158536764,86.08406417185569,0.7538967095614261,43573.51791284558
Country A,2005,75.09201212778191,63.031308894258245,6.157707769907884,81.10727235006664,0.4744359125674596,41125.56236112085
Country A,2011,88.89722637351605,56.58867401353974,14.501720928365696,90.26823724328594,0.5506979168382264,32330.75659957585
Country E,2023,92.06698595030241,72.85025265090097,11.758869606024899,86.6081281674445,0.7366915203313646,40754.36798544334
Country A,2020,78.98832287171365,59.358283508614136,13.51608700470299,70.22004521728189,0.5456776881584953,39260.307834244544
Country A,2007,80.94675813817169,77.70196939376882,11.428991932734906,95.15649234886146,0.5648900542994371,43152.55528042439
Country C,2003,64.14429548931827,61.545249288339164,9.18540028400071,80.50553149574216,0.5276891374971076,44701.33723584834
Country D,2007,94.74346003527599,78.93929738014558,5.251587824615828,81.98683789686955,0.7598102110154437,41121.35895142199
Country C,2017,51.21030222112649,60.69645958677603,14.558370369750374,93.46869864880364,0.6653364948641312,42735.6868568066
Country D,2004,67.43012347214228,76.64099691103895,5.709324720525812,75.61272447188809,0.4835115720167967,25583.093982285496
Country C,2008,86.09002107749279,64.99224038875592,11.101630660198326,70.30215566333672,0.6998536837607312,35692.36438453198
Country E,2003,54.00447548355806,72.49359984667025,6.022032117305153,97.26515034189717,0.4154062369226734,17329.085644005434
Country C,2021,59.15847637141463,56.15985442965215,7.841476785895684,85.16434766625618,0.5585634013197696,43195.461856169735
Country A,2016,79.46428639314256,69.85733303062773,6.858174572987947,80.48581390299141,0.7639079028574016,43070.94117514816
Country A,2008,77.99968357317789,59.4606368410619,10.537169151588767,94.57136738858622,0.6759141804120917,4240.981471570531
Country B,2000,86.94641480654775,69.5896068174708,13.870753451221,70.78884739585692,0.7172382932302622,18003.972519846466
Country E,2020,90.63063195440859,59.240773926584495,11.35622307797716,76.06872463416047,0.7725260506592089,9400.795352377754
Country A,2019,56.42897892558346,68.11267360418113,11.641880195062607,74.65864187424658,0.7098206238730873,7654.196851356275
Country E,2012,50.919049488762106,58.318624606968655,14.089314962133026,92.1349205276821,0.43543359075166305,21329.745917110344
Country C,2015,84.48192598294531,61.59854553202887,12.494252279711054,79.36260252048899,0.49225694815343446,31657.408461372346
Country A,2012,65.06958978831796,72.85236806511564,13.659558363840327,93.18720236618564,0.5999976979151674,17842.56381981899
Country E,2013,81.29919569589768,84.29981911630426,9.163920918598654,71.24429331812786,0.4055431155078197,16151.53349394957
Country C,2002,57.527229403111235,68.47554305175916,13.6535633777212,88.24346733400475,0.6498389924077419,5628.422013165484
Country D,2005,73.45200233329814,75.61521077828507,11.458613885658444,79.54662173120674,0.6628978585947718,19763.069670432946
